workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,selection_history,correctness_history,target_history,message
4997,TRUE,limited_feedback_random,MEJ8y7jRW4947MPrH,C,45,3,53,4,C,1,"[[{""role"":""describer"",""text"":""diamond head arms left knees bent"",""message_number"":1},{""role"":""describer"",""text"":""arms right sorry"",""message_number"":2},{""role"":""matcher"",""text"":""are his legs facing the ceiling or flat"",""message_number"":3},{""role"":""matcher"",""text"":""feet up or no"",""message_number"":4},{""role"":""matcher"",""text"":""it looks like they're doing a squat while holding a tray"",""message_number"":5},{""role"":""describer"",""text"":""knees bent to right under knees"",""message_number"":6},{""role"":""matcher"",""text"":""*tray"",""message_number"":7},{""role"":""describer"",""text"":""yes squat with the tray guy"",""message_number"":8},{""role"":""matcher"",""text"":""squat guy"",""message_number"":9},{""role"":""matcher"",""text"":""squat is a good one"",""message_number"":10},{""role"":""matcher"",""text"":""squat guy"",""message_number"":11}],[{""role"":""describer"",""text"":""kneeling server"",""message_number"":1},{""role"":""matcher"",""text"":""feet point up"",""message_number"":2},{""role"":""matcher"",""text"":""not server girll"",""message_number"":3},{""role"":""describer"",""text"":""NOT SQUAT GUY"",""message_number"":4},{""role"":""matcher"",""text"":""server girl"",""message_number"":5}],[{""role"":""describer"",""text"":""legs dragging behind them"",""message_number"":1},{""role"":""describer"",""text"":""both arms to the right"",""message_number"":2},{""role"":""matcher"",""text"":""dancer girl"",""message_number"":3},{""role"":""matcher"",""text"":""dancer"",""message_number"":4},{""role"":""describer"",""text"":""dancer"",""message_number"":5},{""role"":""describer"",""text"":""head sticking backwards to the left"",""message_number"":6},{""role"":""matcher"",""text"":""head to left"",""message_number"":7}],[{""role"":""describer"",""text"":""bunny ear guy"",""message_number"":1}]]","[""L"",""A"",""G"",""E""]","[true,false,true,true]","[""L"",""K"",""G"",""E""]","[{""role"":""describer"",""text"":""celebration"",""message_number"":1}]"
4997,FALSE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,D,52,4,54,4,J,1,"[[{""role"":""describer"",""text"":""indian"",""message_number"":1}],[{""role"":""describer"",""text"":""man marching with flag over shoulder"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""indian"",""message_number"":1}],[{""role"":""describer"",""text"":""book reader facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting knees up"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}]]","[""E"",""A"",""I"",""E"",""L"",""F"",""I"",""J""]","[true,true,true,true,false,true,true,false]","[""E"",""A"",""I"",""E"",""D"",""F"",""I"",""H""]","[{""role"":""describer"",""text"":""candle"",""message_number"":1}]"
4997,TRUE,limited_feedback_random,zviCQXNM4xWoYTmoY,A,22,1,55,4,A,0.8,"[[{""role"":""describer"",""text"":""bending knees"",""message_number"":1}],[{""role"":""describer"",""text"":""lifting foot up in front, holding cloth"",""message_number"":1}],[{""role"":""describer"",""text"":""candle one flat edge on left and top, diamond on top"",""message_number"":1}]]","[""L"",""G"",""J""]","[true,false,true]","[""L"",""A"",""J""]","[{""role"":""describer"",""text"":""person facing left lifting foot up in front of them, leaning head back"",""message_number"":1},{""role"":""matcher"",""text"":""Holding a cloth"",""message_number"":2}]"
4997,TRUE,limited_feedback_random,zviCQXNM4xWoYTmoY,I,11,0,56,4,I,1,"[[{""role"":""describer"",""text"":""bending knees"",""message_number"":1}],[{""role"":""describer"",""text"":""lifting foot up in front, holding cloth"",""message_number"":1}],[{""role"":""describer"",""text"":""candle one flat edge on left and top, diamond on top"",""message_number"":1}],[{""role"":""describer"",""text"":""person facing left lifting foot up in front of them, leaning head back"",""message_number"":1},{""role"":""matcher"",""text"":""Holding a cloth"",""message_number"":2}]]","[""L"",""G"",""J"",""A""]","[true,false,true,true]","[""L"",""A"",""J"",""A""]","[{""role"":""describer"",""text"":""like an ice skater with two triangles sticking out to the left and a tiny one at the right"",""message_number"":1}]"
4997,TRUE,limited_feedback_random,BTbGhXZvjdSFubTBg,K,34,2,57,4,K,0.8,"[[{""role"":""describer"",""text"":""The person in a half kneeling position with the knees off the ground"",""message_number"":1},{""role"":""matcher"",""text"":""They look like they are holding something"",""message_number"":2}],[{""role"":""describer"",""text"":""kung fu guy"",""message_number"":1},{""role"":""matcher"",""text"":""The dancer one"",""message_number"":2},{""role"":""matcher"",""text"":""Dramatic yoga pose"",""message_number"":3}],[{""role"":""describer"",""text"":""puking a triangle"",""message_number"":1}]]","[""L"",""G"",""E""]","[true,true,false]","[""L"",""G"",""B""]","[{""role"":""describer"",""text"":""kneeling with feet up and arms out"",""message_number"":1},{""role"":""describer"",""text"":""head up"",""message_number"":2},{""role"":""matcher"",""text"":""beggar"",""message_number"":3},{""role"":""matcher"",""text"":""Triangle arms"",""message_number"":4},{""role"":""matcher"",""text"":""Looks like he has a hoodie"",""message_number"":5},{""role"":""matcher"",""text"":""Looks like a monk beggar :P"",""message_number"":6}]"
4997,TRUE,limited_feedback_random,x8BXJBHh3RxchPoHv,H,36,3,58,4,H,1,"[[{""role"":""describer"",""text"":""almost like a swaddled baby"",""message_number"":1},{""role"":""describer"",""text"":""slight protrusion of a foot on the right"",""message_number"":2},{""role"":""matcher"",""text"":""facing right"",""message_number"":3},{""role"":""describer"",""text"":""no arms visible"",""message_number"":4},{""role"":""matcher"",""text"":""otherwise kneeling without arms or legs"",""message_number"":5}],[{""role"":""describer"",""text"":""it's like a man sitting on the ground"",""message_number"":1},{""role"":""describer"",""text"":""he is facing to the left of the screen"",""message_number"":2},{""role"":""matcher"",""text"":""are his knees up"",""message_number"":3}],[{""role"":""describer"",""text"":""dancer emoji"",""message_number"":1}],[{""role"":""describer"",""text"":""blocky body arm to the right"",""message_number"":1}],[{""role"":""describer"",""text"":""Kneeling down with arms spread wide"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2}]]","[""G"",""F"",""G"",""J"",""B""]","[false,true,true,true,true]","[""H"",""F"",""G"",""J"",""B""]","[{""role"":""describer"",""text"":""swaddled baby"",""message_number"":1}]"
4997,TRUE,limited_feedback_random,x8BXJBHh3RxchPoHv,F,45,3,59,4,F,1,"[[{""role"":""describer"",""text"":""almost like a swaddled baby"",""message_number"":1},{""role"":""describer"",""text"":""slight protrusion of a foot on the right"",""message_number"":2},{""role"":""matcher"",""text"":""facing right"",""message_number"":3},{""role"":""describer"",""text"":""no arms visible"",""message_number"":4},{""role"":""matcher"",""text"":""otherwise kneeling without arms or legs"",""message_number"":5}],[{""role"":""describer"",""text"":""it's like a man sitting on the ground"",""message_number"":1},{""role"":""describer"",""text"":""he is facing to the left of the screen"",""message_number"":2},{""role"":""matcher"",""text"":""are his knees up"",""message_number"":3}],[{""role"":""describer"",""text"":""dancer emoji"",""message_number"":1}],[{""role"":""describer"",""text"":""blocky body arm to the right"",""message_number"":1}],[{""role"":""describer"",""text"":""Kneeling down with arms spread wide"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2}],[{""role"":""describer"",""text"":""swaddled baby"",""message_number"":1}]]","[""G"",""F"",""G"",""J"",""B"",""H""]","[false,true,true,true,true,true]","[""H"",""F"",""G"",""J"",""B"",""H""]","[{""role"":""describer"",""text"":""sitting down facing left"",""message_number"":1},{""role"":""describer"",""text"":""knees up"",""message_number"":2}]"
4997,TRUE,limited_feedback_random,x8BXJBHh3RxchPoHv,I,46,3,60,5,I,1,"[[{""role"":""describer"",""text"":""almost like a swaddled baby"",""message_number"":1},{""role"":""describer"",""text"":""slight protrusion of a foot on the right"",""message_number"":2},{""role"":""matcher"",""text"":""facing right"",""message_number"":3},{""role"":""describer"",""text"":""no arms visible"",""message_number"":4},{""role"":""matcher"",""text"":""otherwise kneeling without arms or legs"",""message_number"":5}],[{""role"":""describer"",""text"":""it's like a man sitting on the ground"",""message_number"":1},{""role"":""describer"",""text"":""he is facing to the left of the screen"",""message_number"":2},{""role"":""matcher"",""text"":""are his knees up"",""message_number"":3}],[{""role"":""describer"",""text"":""dancer emoji"",""message_number"":1}],[{""role"":""describer"",""text"":""blocky body arm to the right"",""message_number"":1}],[{""role"":""describer"",""text"":""Kneeling down with arms spread wide"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2}],[{""role"":""describer"",""text"":""swaddled baby"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down facing left"",""message_number"":1},{""role"":""describer"",""text"":""knees up"",""message_number"":2}]]","[""G"",""F"",""G"",""J"",""B"",""H"",""F""]","[false,true,true,true,true,true,true]","[""H"",""F"",""G"",""J"",""B"",""H"",""F""]","[{""role"":""describer"",""text"":""figure skater"",""message_number"":1}]"
4997,TRUE,limited_feedback_random,x8BXJBHh3RxchPoHv,D,37,3,61,5,D,1,"[[{""role"":""describer"",""text"":""almost like a swaddled baby"",""message_number"":1},{""role"":""describer"",""text"":""slight protrusion of a foot on the right"",""message_number"":2},{""role"":""matcher"",""text"":""facing right"",""message_number"":3},{""role"":""describer"",""text"":""no arms visible"",""message_number"":4},{""role"":""matcher"",""text"":""otherwise kneeling without arms or legs"",""message_number"":5}],[{""role"":""describer"",""text"":""it's like a man sitting on the ground"",""message_number"":1},{""role"":""describer"",""text"":""he is facing to the left of the screen"",""message_number"":2},{""role"":""matcher"",""text"":""are his knees up"",""message_number"":3}],[{""role"":""describer"",""text"":""dancer emoji"",""message_number"":1}],[{""role"":""describer"",""text"":""blocky body arm to the right"",""message_number"":1}],[{""role"":""describer"",""text"":""Kneeling down with arms spread wide"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2}],[{""role"":""describer"",""text"":""swaddled baby"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down facing left"",""message_number"":1},{""role"":""describer"",""text"":""knees up"",""message_number"":2}],[{""role"":""describer"",""text"":""figure skater"",""message_number"":1}]]","[""G"",""F"",""G"",""J"",""B"",""H"",""F"",""I""]","[false,true,true,true,true,true,true,true]","[""H"",""F"",""G"",""J"",""B"",""H"",""F"",""I""]","[{""role"":""describer"",""text"":""sermon"",""message_number"":1}]"
4997,TRUE,limited_feedback_random,22dyGMRgestp8u5Lc,H,19,1,62,5,H,1,"[[{""role"":""describer"",""text"":""falling backwards, one leg up"",""message_number"":1}],[{""role"":""describer"",""text"":""half a bowl or pot with a triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down, facing left, no arms visible"",""message_number"":1}],[{""role"":""describer"",""text"":""guy relaxing in park facing left arms not visible"",""message_number"":1}],[{""role"":""describer"",""text"":""falling backward (sorry) facing left with arms up one leg out"",""message_number"":1}],[{""role"":""describer"",""text"":""Standing up from kneeling Bible still in hand"",""message_number"":1}],[{""role"":""describer"",""text"":""baby looking up, bow in back of head"",""message_number"":1}]]","[""A"",""E"",""F"",""F"",""A"",""K"",""I""]","[true,false,true,true,true,false,false]","[""A"",""J"",""F"",""F"",""A"",""L"",""B""]","[{""role"":""describer"",""text"":""no arms or legs"",""message_number"":1}]"
4997,TRUE,limited_feedback_random,rSMFkjhskBteiyQMB,J,3,0,63,5,J,0.6666666666666666,"[[{""role"":""describer"",""text"":""ice skating man"",""message_number"":1},{""role"":""describer"",""text"":""2 arms ahead"",""message_number"":2},{""role"":""describer"",""text"":""1 leg 90 degrees"",""message_number"":3}],[{""role"":""describer"",""text"":""This one looks like a person dancing They have one foot on the floor and another foot is raised"",""message_number"":1},{""role"":""matcher"",""text"":""is their head tilted back"",""message_number"":2},{""role"":""describer"",""text"":""their ears are made from a square shape"",""message_number"":3},{""role"":""describer"",""text"":""and then another 4 sided shape"",""message_number"":4},{""role"":""matcher"",""text"":""it's the last one we haven't selected"",""message_number"":5},{""role"":""matcher"",""text"":""it's the one with 2 heads almost"",""message_number"":6}],[{""role"":""describer"",""text"":""top has two squares, connected at a point, one under the other The second square looks like its merging into the triangle"",""message_number"":1},{""role"":""matcher"",""text"":""kneeling speaker"",""message_number"":2},{""role"":""describer"",""text"":""the last speaker called it a kneeling speaking man - NOT the one with bent knees"",""message_number"":3}]]","[""I"",""G"",""K""]","[true,false,true]","[""I"",""A"",""K""]","[{""role"":""describer"",""text"":""square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side"",""message_number"":1},{""role"":""describer"",""text"":""There appears to be a foot too"",""message_number"":2}]"
